days_after_transplant,treatment,ec,light,plant_height_cm,num_leaves,t_air_mean,rh_mean,co2_mean,par_lamp_daily,light_on_hours_daily,par_lamp_sum,light_on_hours,t_air_mean_7d,par_lamp_sum_7d,current_plant_height_cm,current_num_leaves,next_plant_height_cm,next_num_leaves
53.0,Cherry_EC3_NoLight,EC3,no light,31.842857142857145,17.4,19.303819444444443,85.74895833333333,495.97569444444446,25562.954,18.0,1987465.6452499994,682.5833333333334,137.55381944444446,204106.68250000002,31.842857142857145,17.4,32.385714285714286,17.4
54.0,Cherry_EC3_NoLight,EC3,no light,32.385714285714286,17.4,19.65,84.75312500000001,491.0208333333333,28060.5185,17.666666666666668,2015526.1637499994,700.25,137.52951388888889,203347.96300000002,32.385714285714286,17.4,32.92857142857143,17.4
55.0,Cherry_EC3_NoLight,EC3,no light,32.92857142857143,17.4,19.93368613138686,83.3918613138686,491.7517518248176,29651.613250000002,16.166666666666668,2045177.7769999993,716.4166666666666,137.37535279805354,199159.11925,32.92857142857143,17.4,33.471428571428575,17.4
56.0,Cherry_EC3_NoLight,EC3,no light,33.471428571428575,17.4,19.782291666666666,84.54270833333334,490.3611111111111,29006.927,18.0,2074184.7039999992,734.4166666666666,137.34306113138686,198667.15675,33.471428571428575,17.4,34.01428571428571,17.4
57.0,Cherry_EC3_NoLight,EC3,no light,34.01428571428571,17.4,19.594444444444445,84.87673611111111,494.0208333333333,28360.3025,15.0,2102545.006499999,749.4166666666666,137.2826444647202,197938.95525000003,34.01428571428571,17.4,34.55714285714286,17.4
58.0,Cherry_EC3_NoLight,EC3,no light,34.55714285714286,17.4,19.55173611111111,85.34097222222222,484.25347222222223,28610.503,17.25,2131155.509499999,766.6666666666666,137.6156305758313,202018.37925000003,34.55714285714286,17.4,35.1,17.4
3.0,Cherry_EC6_HighLight,EC6,high light,8.5,4.0,25.97951388888889,61.23020833333333,438.7986111111111,55025.4755,8.0,145891.99349999998,8.0,76.74352175602175,145891.99349999998,8.5,4.0,9.456666666666667,4.5
4.0,Cherry_EC6_HighLight,EC6,high light,9.456666666666667,4.5,26.50451388888889,67.55347222222223,445.68055555555554,52344.07725,8.333333333333334,198236.07074999998,16.333333333333336,103.24803564491064,198236.07075,9.456666666666667,4.5,10.413333333333334,5.0
5.0,Cherry_EC6_HighLight,EC6,high light,10.413333333333334,5.0,26.375,69.19895833333334,450.28819444444446,51319.208,8.75,249555.27875,25.083333333333336,129.62303564491066,249555.27875,10.413333333333334,5.0,11.37,5.5
6.0,Cherry_EC6_HighLight,EC6,high light,11.37,5.5,26.960416666666667,66.94548611111111,432.14930555555554,50766.5845,8.916666666666666,300321.86325,34.0,156.5834523115773,300321.86325,11.37,5.5,12.326666666666666,6.0
7.0,Cherry_EC6_HighLight,EC6,high light,12.326666666666666,6.0,25.587152777777778,72.52256944444444,427.36805555555554,47932.5285,10.0,348254.39175,44.0,182.1706050893551,348254.39175,12.326666666666666,6.0,13.283333333333333,6.5
8.0,Cherry_EC6_HighLight,EC6,high light,13.283333333333333,6.5,23.921527777777776,79.30868055555555,419.35069444444446,38390.3995,13.75,386644.79125,57.75,181.22500000000002,341330.67825,13.283333333333333,6.5,14.24,7.0
9.0,Cherry_EC6_HighLight,EC6,high light,14.24,7.0,22.492361111111112,72.97986111111112,403.43402777777777,44400.898,9.25,431045.68925,67.0,177.8204861111111,340179.17125,14.24,7.0,15.425,7.36
10.0,Cherry_EC6_HighLight,EC6,high light,15.425,7.36,21.747569444444444,71.84826388888888,417.47222222222223,42366.02475,10.75,473411.714,77.75,173.58854166666669,327519.7205,15.425,7.36,16.61,7.72
11.0,Cherry_EC6_HighLight,EC6,high light,16.61,7.72,21.83923611111111,68.82222222222222,446.9479166666667,51216.6265,9.25,524628.3404999999,87.0,168.92326388888887,326392.26975,16.61,7.72,17.794999999999998,8.08
12.0,Cherry_EC6_HighLight,EC6,high light,17.794999999999998,8.08,22.728472222222223,72.63611111111112,453.0625,44906.326,9.75,569534.6664999999,96.75,165.2767361111111,319979.38775,17.794999999999998,8.08,18.98,8.44
13.0,Cherry_EC6_HighLight,EC6,high light,18.98,8.44,21.81736111111111,79.57430555555555,457.4826388888889,32069.86025,17.75,601604.52675,114.5,160.13368055555557,301282.6635,18.98,8.44,20.165,8.8
14.0,Cherry_EC6_HighLight,EC6,high light,20.165,8.8,22.30798611111111,79.78958333333334,455.2048611111111,38305.98375,11.916666666666666,639910.5105,126.41666666666667,156.85451388888887,291656.11874999997,20.165,8.8,21.349999999999998,9.16
15.0,Cherry_EC6_HighLight,EC6,high light,21.349999999999998,9.16,20.91111111111111,78.17743055555555,473.77777777777777,34237.617,14.5,674148.1275,140.91666666666669,153.84409722222222,287503.33625,21.349999999999998,9.16,22.535,9.52
16.0,Cherry_EC6_HighLight,EC6,high light,22.535,9.52,21.880555555555556,71.77013888888888,469.3541666666667,34760.42075,14.083333333333334,708908.54825,155.00000000000003,153.23229166666667,277862.859,22.535,9.52,23.72,9.88
17.0,Cherry_EC6_HighLight,EC6,high light,23.72,9.88,21.15902777777778,81.15868055555556,487.28472222222223,29498.75,17.666666666666668,738407.29825,172.66666666666669,152.64374999999998,264995.58425,23.72,9.88,24.36,10.24
18.0,Cherry_EC6_HighLight,EC6,high light,24.36,10.24,20.334722222222222,80.81145833333333,487.44097222222223,36249.28575,13.0,774656.584,185.66666666666669,151.13923611111113,250028.24349999998,24.36,10.24,25.0,10.6
19.0,Cherry_EC6_HighLight,EC6,high light,25.0,10.6,20.60451388888889,78.80451388888889,478.06597222222223,36479.80225,13.083333333333334,811136.38625,198.75000000000003,149.01527777777778,241601.71975,25.0,10.6,25.64,10.96
20.0,Cherry_EC6_HighLight,EC6,high light,25.64,10.96,21.18263888888889,70.96701388888889,469.25,47913.4385,9.416666666666666,859049.82475,208.16666666666669,148.38055555555556,257445.298,25.64,10.96,26.279999999999998,11.32
21.0,Cherry_EC6_HighLight,EC6,high light,26.279999999999998,11.32,21.514583333333334,75.62777777777778,478.7673611111111,41240.6365,12.916666666666666,900290.46125,221.08333333333334,147.5871527777778,260379.95075,26.279999999999998,11.32,26.919999999999998,11.68
22.0,Cherry_EC6_HighLight,EC6,high light,26.919999999999998,11.68,21.754166666666666,77.19131944444445,494.03472222222223,40729.123,12.333333333333334,941019.5842500001,233.41666666666669,148.43020833333333,266871.45675,26.919999999999998,11.68,27.56,12.040000000000001
23.0,Cherry_EC6_HighLight,EC6,high light,27.56,12.040000000000001,21.913888888888888,78.24236111111111,486.5416666666667,38471.303,14.333333333333334,979490.88725,247.75000000000003,148.46354166666666,270582.339,27.56,12.040000000000001,28.2,12.4
24.0,Cherry_EC6_HighLight,EC6,high light,28.2,12.4,22.02048611111111,76.53958333333334,489.5763888888889,35842.223,16.583333333333332,1015333.11025,264.33333333333337,149.32500000000002,276925.812,28.2,12.4,28.37142857142857,12.82857142857143
25.0,Cherry_EC6_HighLight,EC6,high light,28.37142857142857,12.82857142857143,21.548958333333335,79.88229166666666,504.5138888888889,34717.4825,14.583333333333334,1050050.59275,278.9166666666667,150.5392361111111,275394.00875000004,28.37142857142857,12.82857142857143,28.54285714285714,13.257142857142858
26.0,Cherry_EC6_HighLight,EC6,high light,28.54285714285714,13.257142857142858,21.52048611111111,77.23715277777778,494.0138888888889,41018.8005,10.166666666666666,1091069.39325,289.08333333333337,151.45520833333333,279933.007,28.54285714285714,13.257142857142858,28.71428571428571,13.685714285714287
27.0,Cherry_EC6_HighLight,EC6,high light,28.71428571428571,13.685714285714287,22.91840277777778,76.35277777777777,499.94444444444446,43688.373,10.75,1134757.7662499999,299.83333333333337,153.19097222222223,275707.9415,28.71428571428571,13.685714285714287,28.885714285714286,14.114285714285714
28.0,Cherry_EC6_HighLight,EC6,high light,28.885714285714286,14.114285714285714,22.680034722222224,80.06718749999999,496.41319444444446,38022.965,11.25,1172780.73125,311.08333333333337,154.35642361111113,272490.26999999996,28.885714285714286,14.114285714285714,29.057142857142857,14.542857142857143
29.0,Cherry_EC6_HighLight,EC6,high light,29.057142857142857,14.542857142857143,21.495833333333334,80.32916666666667,494.7951388888889,32399.10125,15.0,1205179.8325,326.08333333333337,154.0980902777778,264160.24825,29.057142857142857,14.542857142857143,29.228571428571428,14.971428571428572
30.0,Cherry_EC6_HighLight,EC6,high light,29.228571428571428,14.971428571428572,20.818055555555556,79.296875,489.4583333333333,35940.1815,13.583333333333334,1241120.014,339.6666666666667,153.00225694444447,261629.12674999997,29.228571428571428,14.971428571428572,29.4,15.4
31.0,Cherry_EC6_HighLight,EC6,high light,29.4,15.4,21.148958333333333,79.07534722222222,493.30555555555554,37671.43275,13.75,1278791.44675,353.4166666666667,152.13072916666667,263458.3365,29.4,15.4,29.628571428571426,16.142857142857142
32.0,Cherry_EC6_HighLight,EC6,high light,29.628571428571426,16.142857142857142,21.428125,79.06354166666667,486.16319444444446,39212.39825,12.333333333333334,1318003.845,365.75,152.00989583333333,267953.25225,29.628571428571426,16.142857142857142,29.857142857142858,16.885714285714286
33.0,Cherry_EC6_HighLight,EC6,high light,29.857142857142858,16.885714285714286,22.158680555555556,79.86423611111111,487.94444444444446,39426.292,11.583333333333334,1357430.1369999999,377.3333333333333,152.64809027777778,266360.74374999997,29.857142857142858,16.885714285714286,30.085714285714285,17.62857142857143
34.0,Cherry_EC6_HighLight,EC6,high light,30.085714285714285,17.62857142857143,21.405555555555555,81.47777777777777,489.16319444444446,32940.591,15.75,1390370.728,393.0833333333333,151.13524305555558,255612.96175,30.085714285714285,17.62857142857143,30.314285714285713,18.371428571428574
35.0,Cherry_EC6_HighLight,EC6,high light,30.314285714285713,18.371428571428574,21.715625000000003,82.24930555555555,496.875,33906.1115,13.916666666666666,1424276.8394999998,407.0,150.17083333333332,251496.10825,30.314285714285713,18.371428571428574,30.54285714285714,19.114285714285714
36.0,Cherry_EC6_HighLight,EC6,high light,30.54285714285714,19.114285714285714,22.107986111111114,77.16180555555555,487.1736111111111,40509.6495,11.416666666666666,1464786.4889999998,418.4166666666667,150.78298611111111,259606.65649999998,30.54285714285714,19.114285714285714,30.771428571428572,19.857142857142858
37.0,Cherry_EC6_HighLight,EC6,high light,30.771428571428572,19.857142857142858,21.691319444444446,81.95763888888888,490.875,31381.06525,17.25,1496167.5542499998,435.6666666666667,151.65625,255047.54025000002,30.771428571428572,19.857142857142858,31.0,20.6
38.0,Cherry_EC6_HighLight,EC6,high light,31.0,20.6,20.50625,88.81840277777778,501.84027777777777,24077.26,18.0,1520244.8142499998,453.6666666666667,151.01354166666667,241453.3675,31.0,20.6,30.7,20.085714285714285
39.0,Cherry_EC6_HighLight,EC6,high light,30.7,20.085714285714285,21.10486111111111,86.20659722222223,490.05555555555554,27724.051,17.666666666666668,1547968.8652499998,471.33333333333337,150.6902777777778,229965.02025,30.7,20.085714285714285,30.4,19.571428571428573
40.0,Cherry_EC6_HighLight,EC6,high light,30.4,19.571428571428573,20.468055555555555,78.83680555555556,486.9270833333333,40880.915,10.833333333333334,1588849.7802499998,482.1666666666667,148.99965277777778,231419.64324999996,30.4,19.571428571428573,30.099999999999998,19.057142857142857
41.0,Cherry_EC6_HighLight,EC6,high light,30.099999999999998,19.057142857142857,19.646875,79.03576388888888,497.8645833333333,33178.80925,13.916666666666666,1622028.5894999998,496.08333333333337,147.24097222222224,231657.8615,30.099999999999998,19.057142857142857,29.8,18.542857142857144
42.0,Cherry_EC6_HighLight,EC6,high light,29.8,18.542857142857144,20.10659722222222,79.43680555555555,502.7291666666667,34637.914,14.166666666666666,1656666.5034999999,510.25000000000006,145.63194444444446,232389.664,29.8,18.542857142857144,29.5,18.02857142857143
43.0,Cherry_EC6_HighLight,EC6,high light,29.5,18.02857142857143,19.999652777777776,77.14826388888889,494.40972222222223,40632.032,11.5,1697298.5354999998,521.75,143.5236111111111,232512.0465,29.5,18.02857142857143,29.2,17.514285714285716
44.0,Cherry_EC6_HighLight,EC6,high light,29.2,17.514285714285716,19.943402777777777,78.46770833333333,494.15277777777777,33861.92375,12.583333333333334,1731160.4592499998,534.3333333333334,141.77569444444444,234992.905,29.2,17.514285714285716,28.9,17.0
45.0,Cherry_EC6_HighLight,EC6,high light,28.9,17.0,20.35,84.24097222222223,496.7916666666667,29000.5295,15.25,1760160.9887499998,549.5833333333334,141.61944444444444,239916.1745,28.9,17.0,29.17142857142857,17.0
46.0,Cherry_EC6_HighLight,EC6,high light,29.17142857142857,17.0,19.26215277777778,87.62673611111111,494.22222222222223,23197.974,18.0,1783358.9627499997,567.5833333333334,139.77673611111112,235390.09749999997,29.17142857142857,17.0,29.442857142857143,17.0
47.0,Cherry_EC6_HighLight,EC6,high light,29.442857142857143,17.0,19.674305555555556,84.80555555555556,488.14930555555554,28819.238,15.416666666666666,1812178.2007499996,583.0,138.9829861111111,223328.4205,29.442857142857143,17.0,29.714285714285715,17.0
48.0,Cherry_EC6_HighLight,EC6,high light,29.714285714285715,17.0,20.087847222222223,81.03159722222222,493.8263888888889,33840.457,13.833333333333334,1846018.6577499995,596.8333333333334,139.42395833333333,223990.06825,29.714285714285715,17.0,29.985714285714284,17.0
49.0,Cherry_EC6_HighLight,EC6,high light,29.985714285714284,17.0,19.814583333333335,82.98194444444444,498.4791666666667,29498.8895,16.0,1875517.5472499996,612.8333333333334,139.13194444444446,218851.04375,29.985714285714284,17.0,30.257142857142856,17.0
50.0,Cherry_EC6_HighLight,EC6,high light,30.257142857142856,17.0,19.654861111111114,84.30694444444445,493.05555555555554,29088.504,18.0,1904606.0512499996,630.8333333333334,138.78715277777778,207307.51575,30.257142857142856,17.0,30.52857142857143,17.0
51.0,Cherry_EC6_HighLight,EC6,high light,30.52857142857143,17.0,19.21875,84.48784722222223,494.09027777777777,24531.079,18.0,1929137.1302499995,648.8333333333334,138.0625,197976.67100000003,30.52857142857143,17.0,30.8,17.0
52.0,Cherry_EC6_HighLight,EC6,high light,30.8,17.0,19.79965277777778,81.57465277777777,488.78472222222223,32765.561,15.75,1961902.6912499995,664.5833333333334,137.51215277777777,201741.7025,30.8,17.0,31.1,17.0
53.0,Cherry_EC6_HighLight,EC6,high light,31.1,17.0,19.303819444444443,85.74895833333333,495.97569444444446,25562.954,18.0,1987465.6452499994,682.5833333333334,137.55381944444446,204106.68250000002,31.1,17.0,31.4,17.0
54.0,Cherry_EC6_HighLight,EC6,high light,31.4,17.0,19.65,84.75312500000001,491.0208333333333,28060.5185,17.666666666666668,2015526.1637499994,700.25,137.52951388888889,203347.96300000002,31.4,17.0,31.7,17.0
55.0,Cherry_EC6_HighLight,EC6,high light,31.7,17.0,19.93368613138686,83.3918613138686,491.7517518248176,29651.613250000002,16.166666666666668,2045177.7769999993,716.4166666666666,137.37535279805354,199159.11925,31.7,17.0,32.0,17.0
56.0,Cherry_EC6_HighLight,EC6,high light,32.0,17.0,19.782291666666666,84.54270833333334,490.3611111111111,29006.927,18.0,2074184.7039999992,734.4166666666666,137.34306113138686,198667.15675,32.0,17.0,32.3,17.0
57.0,Cherry_EC6_HighLight,EC6,high light,32.3,17.0,19.594444444444445,84.87673611111111,494.0208333333333,28360.3025,15.0,2102545.006499999,749.4166666666666,137.2826444647202,197938.95525000003,32.3,17.0,32.6,17.0
58.0,Cherry_EC6_HighLight,EC6,high light,32.6,17.0,19.55173611111111,85.34097222222222,484.25347222222223,28610.503,17.25,2131155.509499999,766.6666666666666,137.6156305758313,202018.37925000003,32.6,17.0,32.9,17.0
3.0,Cherry_EC6_LowLight,EC6,low light,8.7,4.0,25.97951388888889,61.23020833333333,438.7986111111111,55025.4755,8.0,145891.99349999998,8.0,76.74352175602175,145891.99349999998,8.7,4.0,9.77,4.566666666666666
4.0,Cherry_EC6_LowLight,EC6,low light,9.77,4.566666666666666,26.50451388888889,67.55347222222223,445.68055555555554,52344.07725,8.333333333333334,198236.07074999998,16.333333333333336,103.24803564491064,198236.07075,9.77,4.566666666666666,10.84,5.133333333333334
5.0,Cherry_EC6_LowLight,EC6,low light,10.84,5.133333333333334,26.375,69.19895833333334,450.28819444444446,51319.208,8.75,249555.27875,25.083333333333336,129.62303564491066,249555.27875,10.84,5.133333333333334,11.91,5.7
6.0,Cherry_EC6_LowLight,EC6,low light,11.91,5.7,26.960416666666667,66.94548611111111,432.14930555555554,50766.5845,8.916666666666666,300321.86325,34.0,156.5834523115773,300321.86325,11.91,5.7,12.98,6.2666666666666675
7.0,Cherry_EC6_LowLight,EC6,low light,12.98,6.2666666666666675,25.587152777777778,72.52256944444444,427.36805555555554,47932.5285,10.0,348254.39175,44.0,182.1706050893551,348254.39175,12.98,6.2666666666666675,14.049999999999999,6.833333333333334
8.0,Cherry_EC6_LowLight,EC6,low light,14.049999999999999,6.833333333333334,23.921527777777776,79.30868055555555,419.35069444444446,38390.3995,13.75,386644.79125,57.75,181.22500000000002,341330.67825,14.049999999999999,6.833333333333334,15.12,7.4
9.0,Cherry_EC6_LowLight,EC6,low light,15.12,7.4,22.492361111111112,72.97986111111112,403.43402777777777,44400.898,9.25,431045.68925,67.0,177.8204861111111,340179.17125,15.12,7.4,16.1375,7.653333333333333
10.0,Cherry_EC6_LowLight,EC6,low light,16.1375,7.653333333333333,21.747569444444444,71.84826388888888,417.47222222222223,42366.02475,10.75,473411.714,77.75,173.58854166666669,327519.7205,16.1375,7.653333333333333,17.154999999999998,7.906666666666667
11.0,Cherry_EC6_LowLight,EC6,low light,17.154999999999998,7.906666666666667,21.83923611111111,68.82222222222222,446.9479166666667,51216.6265,9.25,524628.3404999999,87.0,168.92326388888887,326392.26975,17.154999999999998,7.906666666666667,18.1725,8.16
12.0,Cherry_EC6_LowLight,EC6,low light,18.1725,8.16,22.728472222222223,72.63611111111112,453.0625,44906.326,9.75,569534.6664999999,96.75,165.2767361111111,319979.38775,18.1725,8.16,19.189999999999998,8.413333333333334
13.0,Cherry_EC6_LowLight,EC6,low light,19.189999999999998,8.413333333333334,21.81736111111111,79.57430555555555,457.4826388888889,32069.86025,17.75,601604.52675,114.5,160.13368055555557,301282.6635,19.189999999999998,8.413333333333334,20.2075,8.666666666666666
14.0,Cherry_EC6_LowLight,EC6,low light,20.2075,8.666666666666666,22.30798611111111,79.78958333333334,455.2048611111111,38305.98375,11.916666666666666,639910.5105,126.41666666666667,156.85451388888887,291656.11874999997,20.2075,8.666666666666666,21.224999999999998,8.92
15.0,Cherry_EC6_LowLight,EC6,low light,21.224999999999998,8.92,20.91111111111111,78.17743055555555,473.77777777777777,34237.617,14.5,674148.1275,140.91666666666669,153.84409722222222,287503.33625,21.224999999999998,8.92,22.2425,9.173333333333334
16.0,Cherry_EC6_LowLight,EC6,low light,22.2425,9.173333333333334,21.880555555555556,71.77013888888888,469.3541666666667,34760.42075,14.083333333333334,708908.54825,155.00000000000003,153.23229166666667,277862.859,22.2425,9.173333333333334,23.259999999999998,9.426666666666666
17.0,Cherry_EC6_LowLight,EC6,low light,23.259999999999998,9.426666666666666,21.15902777777778,81.15868055555556,487.28472222222223,29498.75,17.666666666666668,738407.29825,172.66666666666669,152.64374999999998,264995.58425,23.259999999999998,9.426666666666666,24.108571428571427,9.68
18.0,Cherry_EC6_LowLight,EC6,low light,24.108571428571427,9.68,20.334722222222222,80.81145833333333,487.44097222222223,36249.28575,13.0,774656.584,185.66666666666669,151.13923611111113,250028.24349999998,24.108571428571427,9.68,24.957142857142856,9.933333333333334
19.0,Cherry_EC6_LowLight,EC6,low light,24.957142857142856,9.933333333333334,20.60451388888889,78.80451388888889,478.06597222222223,36479.80225,13.083333333333334,811136.38625,198.75000000000003,149.01527777777778,241601.71975,24.957142857142856,9.933333333333334,25.805714285714284,10.186666666666666
20.0,Cherry_EC6_LowLight,EC6,low light,25.805714285714284,10.186666666666666,21.18263888888889,70.96701388888889,469.25,47913.4385,9.416666666666666,859049.82475,208.16666666666669,148.38055555555556,257445.298,25.805714285714284,10.186666666666666,26.654285714285713,10.44
21.0,Cherry_EC6_LowLight,EC6,low light,26.654285714285713,10.44,21.514583333333334,75.62777777777778,478.7673611111111,41240.6365,12.916666666666666,900290.46125,221.08333333333334,147.5871527777778,260379.95075,26.654285714285713,10.44,27.502857142857142,10.693333333333333
22.0,Cherry_EC6_LowLight,EC6,low light,27.502857142857142,10.693333333333333,21.754166666666666,77.19131944444445,494.03472222222223,40729.123,12.333333333333334,941019.5842500001,233.41666666666669,148.43020833333333,266871.45675,27.502857142857142,10.693333333333333,28.35142857142857,10.946666666666665
23.0,Cherry_EC6_LowLight,EC6,low light,28.35142857142857,10.946666666666665,21.913888888888888,78.24236111111111,486.5416666666667,38471.303,14.333333333333334,979490.88725,247.75000000000003,148.46354166666666,270582.339,28.35142857142857,10.946666666666665,29.2,11.2
24.0,Cherry_EC6_LowLight,EC6,low light,29.2,11.2,22.02048611111111,76.53958333333334,489.5763888888889,35842.223,16.583333333333332,1015333.11025,264.33333333333337,149.32500000000002,276925.812,29.2,11.2,29.428571428571427,11.571428571428571
25.0,Cherry_EC6_LowLight,EC6,low light,29.428571428571427,11.571428571428571,21.548958333333335,79.88229166666666,504.5138888888889,34717.4825,14.583333333333334,1050050.59275,278.9166666666667,150.5392361111111,275394.00875000004,29.428571428571427,11.571428571428571,29.65714285714286,11.942857142857143
26.0,Cherry_EC6_LowLight,EC6,low light,29.65714285714286,11.942857142857143,21.52048611111111,77.23715277777778,494.0138888888889,41018.8005,10.166666666666666,1091069.39325,289.08333333333337,151.45520833333333,279933.007,29.65714285714286,11.942857142857143,29.885714285714286,12.314285714285715
27.0,Cherry_EC6_LowLight,EC6,low light,29.885714285714286,12.314285714285715,22.91840277777778,76.35277777777777,499.94444444444446,43688.373,10.75,1134757.7662499999,299.83333333333337,153.19097222222223,275707.9415,29.885714285714286,12.314285714285715,30.114285714285714,12.685714285714285
28.0,Cherry_EC6_LowLight,EC6,low light,30.114285714285714,12.685714285714285,22.680034722222224,80.06718749999999,496.41319444444446,38022.965,11.25,1172780.73125,311.08333333333337,154.35642361111113,272490.26999999996,30.114285714285714,12.685714285714285,30.34285714285714,13.057142857142857
29.0,Cherry_EC6_LowLight,EC6,low light,30.34285714285714,13.057142857142857,21.495833333333334,80.32916666666667,494.7951388888889,32399.10125,15.0,1205179.8325,326.08333333333337,154.0980902777778,264160.24825,30.34285714285714,13.057142857142857,30.571428571428573,13.428571428571429
30.0,Cherry_EC6_LowLight,EC6,low light,30.571428571428573,13.428571428571429,20.818055555555556,79.296875,489.4583333333333,35940.1815,13.583333333333334,1241120.014,339.6666666666667,153.00225694444447,261629.12674999997,30.571428571428573,13.428571428571429,30.8,13.8
31.0,Cherry_EC6_LowLight,EC6,low light,30.8,13.8,21.148958333333333,79.07534722222222,493.30555555555554,37671.43275,13.75,1278791.44675,353.4166666666667,152.13072916666667,263458.3365,30.8,13.8,30.885714285714286,14.657142857142858
32.0,Cherry_EC6_LowLight,EC6,low light,30.885714285714286,14.657142857142858,21.428125,79.06354166666667,486.16319444444446,39212.39825,12.333333333333334,1318003.845,365.75,152.00989583333333,267953.25225,30.885714285714286,14.657142857142858,30.97142857142857,15.514285714285714
33.0,Cherry_EC6_LowLight,EC6,low light,30.97142857142857,15.514285714285714,22.158680555555556,79.86423611111111,487.94444444444446,39426.292,11.583333333333334,1357430.1369999999,377.3333333333333,152.64809027777778,266360.74374999997,30.97142857142857,15.514285714285714,31.057142857142857,16.371428571428574
34.0,Cherry_EC6_LowLight,EC6,low light,31.057142857142857,16.371428571428574,21.405555555555555,81.47777777777777,489.16319444444446,32940.591,15.75,1390370.728,393.0833333333333,151.13524305555558,255612.96175,31.057142857142857,16.371428571428574,31.142857142857142,17.228571428571428
35.0,Cherry_EC6_LowLight,EC6,low light,31.142857142857142,17.228571428571428,21.715625000000003,82.24930555555555,496.875,33906.1115,13.916666666666666,1424276.8394999998,407.0,150.17083333333332,251496.10825,31.142857142857142,17.228571428571428,31.228571428571428,18.085714285714285
36.0,Cherry_EC6_LowLight,EC6,low light,31.228571428571428,18.085714285714285,22.107986111111114,77.16180555555555,487.1736111111111,40509.6495,11.416666666666666,1464786.4889999998,418.4166666666667,150.78298611111111,259606.65649999998,31.228571428571428,18.085714285714285,31.314285714285713,18.942857142857143
37.0,Cherry_EC6_LowLight,EC6,low light,31.314285714285713,18.942857142857143,21.691319444444446,81.95763888888888,490.875,31381.06525,17.25,1496167.5542499998,435.6666666666667,151.65625,255047.54025000002,31.314285714285713,18.942857142857143,31.4,19.8
38.0,Cherry_EC6_LowLight,EC6,low light,31.4,19.8,20.50625,88.81840277777778,501.84027777777777,24077.26,18.0,1520244.8142499998,453.6666666666667,151.01354166666667,241453.3675,31.4,19.8,31.37142857142857,19.314285714285713
39.0,Cherry_EC6_LowLight,EC6,low light,31.37142857142857,19.314285714285713,21.10486111111111,86.20659722222223,490.05555555555554,27724.051,17.666666666666668,1547968.8652499998,471.33333333333337,150.6902777777778,229965.02025,31.37142857142857,19.314285714285713,31.34285714285714,18.82857142857143
40.0,Cherry_EC6_LowLight,EC6,low light,31.34285714285714,18.82857142857143,20.468055555555555,78.83680555555556,486.9270833333333,40880.915,10.833333333333334,1588849.7802499998,482.1666666666667,148.99965277777778,231419.64324999996,31.34285714285714,18.82857142857143,31.314285714285713,18.34285714285714
41.0,Cherry_EC6_LowLight,EC6,low light,31.314285714285713,18.34285714285714,19.646875,79.03576388888888,497.8645833333333,33178.80925,13.916666666666666,1622028.5894999998,496.08333333333337,147.24097222222224,231657.8615,31.314285714285713,18.34285714285714,31.285714285714285,17.857142857142858
42.0,Cherry_EC6_LowLight,EC6,low light,31.285714285714285,17.857142857142858,20.10659722222222,79.43680555555555,502.7291666666667,34637.914,14.166666666666666,1656666.5034999999,510.25000000000006,145.63194444444446,232389.664,31.285714285714285,17.857142857142858,31.257142857142856,17.37142857142857
43.0,Cherry_EC6_LowLight,EC6,low light,31.257142857142856,17.37142857142857,19.999652777777776,77.14826388888889,494.40972222222223,40632.032,11.5,1697298.5354999998,521.75,143.5236111111111,232512.0465,31.257142857142856,17.37142857142857,31.228571428571428,16.885714285714286
44.0,Cherry_EC6_LowLight,EC6,low light,31.228571428571428,16.885714285714286,19.943402777777777,78.46770833333333,494.15277777777777,33861.92375,12.583333333333334,1731160.4592499998,534.3333333333334,141.77569444444444,234992.905,31.228571428571428,16.885714285714286,31.2,16.4
45.0,Cherry_EC6_LowLight,EC6,low light,31.2,16.4,20.35,84.24097222222223,496.7916666666667,29000.5295,15.25,1760160.9887499998,549.5833333333334,141.61944444444444,239916.1745,31.2,16.4,31.442857142857143,16.4
46.0,Cherry_EC6_LowLight,EC6,low light,31.442857142857143,16.4,19.26215277777778,87.62673611111111,494.22222222222223,23197.974,18.0,1783358.9627499997,567.5833333333334,139.77673611111112,235390.09749999997,31.442857142857143,16.4,31.685714285714283,16.4
47.0,Cherry_EC6_LowLight,EC6,low light,31.685714285714283,16.4,19.674305555555556,84.80555555555556,488.14930555555554,28819.238,15.416666666666666,1812178.2007499996,583.0,138.9829861111111,223328.4205,31.685714285714283,16.4,31.928571428571427,16.4
48.0,Cherry_EC6_LowLight,EC6,low light,31.928571428571427,16.4,20.087847222222223,81.03159722222222,493.8263888888889,33840.457,13.833333333333334,1846018.6577499995,596.8333333333334,139.42395833333333,223990.06825,31.928571428571427,16.4,32.17142857142857,16.4
49.0,Cherry_EC6_LowLight,EC6,low light,32.17142857142857,16.4,19.814583333333335,82.98194444444444,498.4791666666667,29498.8895,16.0,1875517.5472499996,612.8333333333334,139.13194444444446,218851.04375,32.17142857142857,16.4,32.41428571428571,16.4
50.0,Cherry_EC6_LowLight,EC6,low light,32.41428571428571,16.4,19.654861111111114,84.30694444444445,493.05555555555554,29088.504,18.0,1904606.0512499996,630.8333333333334,138.78715277777778,207307.51575,32.41428571428571,16.4,32.65714285714286,16.4
