days_to_maturity,avg_temperature_C,min_temperature_C,max_temperature_C,humidity_percent,co2_ppm,light_intensity_lux,photoperiod_hours,irrigation_mm,fertilizer_N_kg_ha,fertilizer_P_kg_ha,fertilizer_K_kg_ha,pest_severity,pH,yield_kg_per_m2,variety_Beefsteak,variety_Cherry,variety_Heirloom,variety_Roma,temp_range,NPK_total,N_ratio,P_ratio,K_ratio,light_energy
76.0,22.5,19.3,25.7,80.4,532.0,42418.0,13.0,8.7,166.0,75.0,237.0,0.6,5.8,15.02,1,0,0,0,6.399999999999999,478.0,0.3472803340015056,0.15690376536212602,0.4958158985443182,551434.0
90.0,25.0,23.6,26.2,70.6,988.0,20512.0,10.0,5.3,153.0,93.0,168.0,3.7,6.3,14.01,0,1,0,0,2.599999999999998,414.0,0.3695652164986347,0.2246376806168172,0.4057971004690891,205120.0
77.0,26.3,25.2,27.5,62.6,644.0,27918.0,10.0,8.4,237.0,78.0,193.0,0.4,6.2,15.46,0,0,1,0,2.3000000000000007,508.0,0.4665354321524893,0.15354330678436356,0.3799212590946432,279180.0
85.0,26.5,24.7,28.1,74.8,548.0,29475.0,12.3,6.0,162.0,98.0,168.0,1.2,6.1,21.18,0,0,1,0,3.400000000000002,428.0,0.37850467201283955,0.2289719620818412,0.39252336356887063,362542.5
73.0,27.4,25.7,29.2,81.8,952.0,33204.0,15.7,6.1,243.0,51.0,235.0,0.9,6.2,20.39,0,0,0,1,3.5,529.0,0.4593572770144475,0.09640831739809391,0.44423440369709943,521302.8
67.0,24.6,23.3,26.5,66.2,1060.0,30988.0,14.2,7.7,176.0,100.0,233.0,4.3,6.8,14.26,0,0,0,1,3.1999999999999993,509.0,0.34577603075486046,0.1964636538379889,0.4577603134425141,440029.6
61.0,25.7,24.6,27.9,84.2,1029.0,34693.0,11.3,6.0,233.0,57.0,213.0,2.7,7.6,21.79,0,0,0,1,3.299999999999997,503.0,0.4632206750234181,0.1133200792975744,0.4234592436909359,392030.9
76.0,23.1,21.9,24.2,81.9,673.0,44382.0,15.9,8.2,209.0,110.0,217.0,0.0,6.4,17.07,0,0,0,1,2.3000000000000007,536.0,0.38992537240685565,0.20522388021413454,0.40485074551333816,705673.8
67.0,23.6,22.5,24.8,71.2,824.0,35669.0,15.5,9.6,171.0,73.0,165.0,1.8,7.4,10.8,0,1,0,0,2.3000000000000007,409.0,0.4180929085132203,0.17848410714307064,0.40342298189872133,552869.5
85.0,26.3,23.5,27.6,71.2,847.0,28628.0,10.1,7.7,154.0,105.0,218.0,1.9,6.4,16.35,0,0,0,1,4.100000000000001,477.0,0.3228511523629955,0.2201257857020424,0.4570230598385261,289142.8
78.0,25.3,23.7,26.3,76.2,752.0,23816.0,10.0,7.5,232.0,88.0,229.0,4.9,6.4,14.3,1,0,0,0,2.6000000000000014,549.0,0.42258652017743803,0.16029143868799373,0.4171220393130746,238160.0
76.0,26.4,22.9,28.9,85.5,696.0,18621.0,10.8,6.4,246.0,96.0,204.0,0.0,6.3,18.65,0,0,1,0,6.0,546.0,0.4505494497242684,0.1758241755021535,0.37362637294207623,201106.80000000002
87.0,22.1,20.8,24.0,54.2,919.0,27168.0,11.2,4.5,232.0,93.0,224.0,0.1,5.8,23.08,0,0,0,1,3.1999999999999993,549.0,0.42258652017743803,0.16939890679526612,0.40801457120580226,304281.6
69.0,26.3,24.8,28.4,76.2,930.0,43542.0,15.3,6.5,185.0,72.0,190.0,4.5,7.1,18.24,0,0,1,0,3.599999999999998,447.0,0.41387024515912696,0.16107382514301158,0.425055927460725,666192.6
60.0,23.3,20.5,25.0,80.3,785.0,30907.0,14.9,7.2,191.0,73.0,228.0,2.5,7.2,17.13,1,0,0,0,4.5,492.0,0.3882113813247736,0.14837398343826427,0.4634146332044418,460514.3
68.0,25.9,24.5,28.7,74.5,888.0,34215.0,15.9,8.1,213.0,60.0,185.0,1.9,6.5,14.12,0,1,0,0,4.199999999999999,458.0,0.46506550116797923,0.13100436652619135,0.4039301301224233,544018.5
81.0,25.5,23.1,27.9,77.2,838.0,40028.0,16.0,7.4,229.0,72.0,174.0,0.1,5.8,21.54,0,0,1,0,4.799999999999997,475.0,0.4821052621429363,0.1515789470493075,0.3663157887024931,640448.0
85.0,24.7,22.8,26.6,61.6,736.0,21019.0,10.0,6.3,160.0,81.0,152.0,3.0,7.2,18.07,1,0,0,0,3.8000000000000007,393.0,0.4071246808979016,0.20610686970456268,0.3867684468530065,210190.0
82.0,26.7,24.6,28.6,74.9,537.0,24568.0,12.7,10.5,215.0,110.0,230.0,4.2,7.0,12.88,0,1,0,0,4.0,555.0,0.3873873866893921,0.19819819784108433,0.4144144136677218,312013.6
87.0,25.6,24.1,27.8,75.7,785.0,32807.0,13.6,6.0,185.0,78.0,162.0,2.7,5.7,21.96,0,1,0,0,3.6999999999999993,425.0,0.4352941166228374,0.18352941133287198,0.3811764696913495,446175.2
90.0,23.0,21.7,24.6,66.2,774.0,35735.0,15.7,7.2,155.0,104.0,237.0,4.7,7.0,18.25,0,1,0,0,2.900000000000002,496.0,0.3124999993699597,0.20967741893210198,0.4778225796818093,561039.5
75.0,24.4,21.1,26.8,72.1,925.0,24513.0,10.0,5.4,195.0,80.0,201.0,4.7,6.8,18.38,0,0,1,0,5.699999999999999,476.0,0.40966386468558014,0.1680672265376739,0.42226890667590566,245130.0
73.0,25.3,23.9,26.8,79.3,615.0,26574.0,13.3,5.4,209.0,63.0,239.0,2.6,7.4,20.75,1,0,0,0,2.900000000000002,511.0,0.4090019561467672,0.12328767099160926,0.4677103709046764,353434.2
90.0,26.1,24.9,27.5,80.6,915.0,35761.0,13.8,6.0,182.0,67.0,219.0,0.3,7.0,17.78,0,1,0,0,2.6000000000000014,468.0,0.3888888880579297,0.14316239285649063,0.4679487169488275,493501.80000000005
71.0,22.5,19.5,25.6,74.6,813.0,42697.0,15.8,8.7,219.0,85.0,235.0,1.1,6.7,15.2,1,0,0,0,6.100000000000001,539.0,0.406307976982731,0.1576994431211513,0.4359925780408301,674612.6
65.0,26.9,24.8,28.1,74.8,897.0,30840.0,15.6,7.3,221.0,74.0,186.0,1.1,6.1,19.71,0,0,1,0,3.3000000000000007,481.0,0.4594594585042423,0.15384615352630737,0.38669438589044824,481104.0
74.0,26.9,24.8,28.1,61.4,587.0,29519.0,10.0,10.4,152.0,110.0,198.0,2.5,6.6,11.86,1,0,0,0,3.3000000000000007,460.0,0.3304347818903592,0.23913043426275993,0.4304347816729679,295190.0
70.0,26.3,24.0,27.6,82.9,999.0,39030.0,15.5,5.7,190.0,61.0,240.0,1.6,7.0,25.72,0,0,0,1,3.6000000000000014,491.0,0.3869653759939605,0.12423625229279786,0.48879836967658175,604965.0
90.0,26.3,25.2,29.5,79.0,679.0,35523.0,15.9,6.2,210.0,56.0,200.0,0.8,6.2,22.66,0,0,0,1,4.300000000000001,466.0,0.4506437758569876,0.12017167356186337,0.4291845484352263,564815.7000000001
73.0,24.8,22.8,26.3,75.5,961.0,25503.0,13.3,7.3,155.0,64.0,244.0,1.8,7.0,14.25,0,0,0,1,3.5,463.0,0.3347732174194963,0.1382289413861146,0.5269978390345619,339189.9
79.0,24.0,21.8,26.7,61.9,706.0,39559.0,11.9,6.6,229.0,103.0,222.0,1.2,6.7,17.48,0,1,0,0,4.899999999999999,554.0,0.41335739997588916,0.1859205772817318,0.4007220209373249,470752.10000000003
81.0,26.8,25.5,28.5,66.6,836.0,20504.0,10.0,9.2,178.0,83.0,185.0,4.6,6.7,9.34,0,1,0,0,3.0,446.0,0.3991031381186028,0.18609865429125863,0.4147982053479861,205040.0
85.0,26.0,25.0,29.3,70.3,830.0,18304.0,10.0,6.6,218.0,58.0,198.0,2.9,6.1,17.72,0,0,0,1,4.300000000000001,474.0,0.4599156108440599,0.12236286894016273,0.4177215181060728,183040.0
71.0,24.8,23.3,25.9,76.2,738.0,38656.0,15.9,9.1,152.0,87.0,228.0,0.9,7.0,15.93,0,0,1,0,2.599999999999998,467.0,0.3254817980182403,0.18629550281307172,0.4882226970273604,614630.4
76.0,25.4,23.0,27.9,67.9,651.0,31779.0,10.6,5.2,185.0,73.0,170.0,1.3,5.5,19.09,0,0,0,1,4.899999999999999,428.0,0.4322429896442921,0.17056074726504497,0.3971962607542143,336857.39999999997
68.0,26.8,24.6,30.5,80.7,867.0,24403.0,10.0,7.5,166.0,109.0,151.0,0.6,6.6,15.52,0,0,0,1,5.899999999999999,426.0,0.3896713605876259,0.25586854400030856,0.35446009306464765,244030.0
77.0,25.8,24.3,27.3,83.9,812.0,30790.0,10.0,9.4,224.0,88.0,203.0,0.9,7.6,14.76,0,0,1,0,3.0,515.0,0.4349514554661137,0.17087378607597323,0.3941747565161655,307900.0
61.0,25.2,23.3,27.9,72.3,849.0,26833.0,14.4,8.1,187.0,59.0,160.0,1.8,5.8,12.52,0,0,0,1,4.599999999999998,406.0,0.4605911318704652,0.14532019668640345,0.39408866898007716,386395.2
66.0,26.6,25.4,27.8,65.6,856.0,18837.0,10.0,9.1,214.0,74.0,155.0,2.7,7.1,12.05,1,0,0,0,2.400000000000002,443.0,0.48306997633618515,0.16704288901344722,0.3498871323930313,188370.0
68.0,23.6,22.6,26.4,72.5,755.0,29822.0,11.0,7.9,156.0,75.0,237.0,0.6,6.6,18.11,1,0,0,0,3.799999999999997,468.0,0.3333333326210826,0.16025640991398202,0.5064102553281832,328042.0
74.0,26.8,24.6,28.0,69.7,700.0,33498.0,15.9,8.5,192.0,62.0,156.0,2.9,7.5,15.12,0,0,1,0,3.3999999999999986,410.0,0.468292681784652,0.15121951182629387,0.38048780395002973,532618.2000000001
72.0,24.2,22.1,26.7,81.1,574.0,45776.0,16.0,5.5,182.0,86.0,192.0,1.9,6.3,23.02,0,0,0,1,4.599999999999998,460.0,0.39565217305293005,0.1869565213327032,0.41739130344045366,732416.0
83.0,25.2,22.7,27.8,65.8,886.0,32629.0,15.0,7.2,227.0,86.0,212.0,4.5,5.1,13.4,0,0,0,1,5.100000000000001,525.0,0.4323809515573696,0.16380952349750566,0.4038095230403628,489435.0
63.0,24.9,22.3,26.2,68.2,1033.0,44813.0,14.4,6.6,220.0,108.0,170.0,4.0,6.9,20.55,0,0,1,0,3.8999999999999986,498.0,0.4417670673860099,0.21686746944404123,0.34136546116191674,645307.2000000001
72.0,28.6,25.7,30.7,63.3,519.0,40121.0,15.0,11.0,233.0,114.0,188.0,2.1,6.9,14.51,0,1,0,0,5.0,535.0,0.4355140178775439,0.21308411175124464,0.3514018685020526,601815.0
75.0,28.1,26.6,29.3,73.6,932.0,38964.0,16.0,11.1,159.0,105.0,150.0,0.6,5.6,13.98,0,0,0,1,2.6999999999999993,414.0,0.3840579700868165,0.2536231877931807,0.36231883970454387,623424.0
77.0,24.3,22.6,25.3,88.3,758.0,22331.0,10.0,8.0,249.0,51.0,205.0,1.4,6.1,15.01,0,0,0,1,2.6999999999999993,505.0,0.4930693059543182,0.1009900988099206,0.4059405932555632,223310.0
82.0,29.1,26.2,30.4,83.0,696.0,19254.0,10.0,7.7,210.0,91.0,191.0,1.5,6.3,11.79,0,0,0,1,4.199999999999999,492.0,0.42682926742514377,0.1849593492175623,0.3882113813247736,192540.0
89.0,24.1,22.7,26.9,77.2,537.0,16428.0,10.0,7.5,248.0,108.0,177.0,4.7,6.6,12.72,1,0,0,0,4.199999999999999,533.0,0.46529080588125554,0.20262664127086935,0.33208255097170253,164280.0
76.0,25.5,23.2,28.4,88.2,701.0,33005.0,12.1,7.6,213.0,100.0,167.0,1.3,6.7,17.54,0,0,1,0,5.199999999999999,480.0,0.4437499990755208,0.20833333289930556,0.3479166659418403,399360.5
86.0,26.2,23.5,28.6,66.5,665.0,30701.0,10.2,7.7,243.0,52.0,220.0,2.5,6.7,18.93,0,0,0,1,5.100000000000001,515.0,0.47184465927797153,0.10097087359034781,0.4271844651899331,313150.19999999995
80.0,20.1,17.9,23.4,75.9,955.0,31993.0,16.0,7.3,161.0,106.0,183.0,4.5,6.7,11.7,0,0,1,0,5.5,450.0,0.35777777698271607,0.23555555503209877,0.40666666576296295,511888.0
78.0,24.9,23.1,26.8,68.8,843.0,19574.0,10.0,10.4,245.0,51.0,181.0,2.4,6.7,13.76,0,0,0,1,3.6999999999999993,477.0,0.5136268333047656,0.10691823876956344,0.37945492582923496,195740.0
71.0,27.0,24.3,29.5,69.2,870.0,17095.0,10.0,9.0,192.0,94.0,238.0,0.0,6.6,14.3,1,0,0,0,5.199999999999999,524.0,0.3664122130411981,0.17938931263475322,0.45419847241565175,170950.0
62.0,25.9,23.2,27.7,65.7,797.0,16930.0,10.0,9.5,236.0,78.0,204.0,1.1,6.8,12.78,1,0,0,0,4.5,518.0,0.4555984547189219,0.15057915028845725,0.3938223930621189,169300.0
78.0,23.1,22.0,24.3,75.4,818.0,20319.0,10.0,7.8,215.0,85.0,232.0,4.5,7.0,13.82,0,0,1,0,2.3000000000000007,532.0,0.4041353375862118,0.15977443578989767,0.4360902247441913,203190.0
65.0,26.6,25.2,27.9,75.5,780.0,37240.0,13.8,10.5,224.0,87.0,166.0,0.0,6.9,16.72,0,0,0,1,2.6999999999999993,477.0,0.46960167616435705,0.1823899367245494,0.3480083850146575,513912.0
63.0,23.6,20.9,25.8,61.2,950.0,35999.0,13.4,6.1,154.0,79.0,152.0,0.7,6.1,19.84,0,1,0,0,4.900000000000002,385.0,0.399999998961039,0.20519480466183168,0.3948051937797268,482386.60000000003
83.0,25.1,23.5,26.7,74.2,614.0,34876.0,14.0,6.5,151.0,77.0,180.0,1.2,6.3,16.86,0,1,0,0,3.1999999999999993,408.0,0.37009803830858323,0.18872548973351597,0.4411764695069204,488264.0
80.0,25.4,23.0,26.5,77.0,654.0,26465.0,10.0,7.3,234.0,86.0,236.0,0.0,6.4,21.27,0,0,1,0,3.5,556.0,0.4208633085955696,0.15467625871461105,0.42446043089125823,264650.0
70.0,23.3,21.3,25.9,70.1,854.0,24243.0,10.0,7.4,180.0,112.0,165.0,2.0,5.7,17.09,1,0,0,0,4.599999999999998,457.0,0.3938730844773018,0.24507658589698778,0.36105032743752663,242430.0
75.0,23.6,21.1,27.1,74.2,754.0,37416.0,15.1,7.4,209.0,91.0,186.0,2.4,6.9,18.8,0,0,1,0,6.0,486.0,0.4300411513785162,0.18724279796863622,0.38271604859523445,564981.6
81.0,20.1,17.5,22.4,74.9,796.0,22445.0,15.6,8.6,183.0,79.0,236.0,0.8,6.4,8.52,0,1,0,0,4.899999999999999,498.0,0.36746987878018095,0.1586345378340672,0.4738955813777197,350142.0
78.0,28.4,26.0,29.4,80.8,751.0,36410.0,11.2,9.9,205.0,116.0,250.0,2.4,6.4,12.5,0,1,0,0,3.3999999999999986,571.0,0.359019263819581,0.20315236391742142,0.4378283705116841,407792.0
70.0,28.1,26.6,31.3,88.9,824.0,33849.0,12.1,9.6,158.0,92.0,212.0,2.7,6.5,13.72,0,0,1,0,4.699999999999999,462.0,0.341991341251101,0.19913419870317273,0.4588744578812241,409572.89999999997
69.0,24.5,22.7,26.9,71.2,569.0,12523.0,10.0,9.3,216.0,92.0,159.0,1.1,6.2,9.79,1,0,0,0,4.199999999999999,467.0,0.4625267656048677,0.197002140905777,0.34047109134802767,125230.0
77.0,26.0,24.8,28.1,91.1,798.0,27945.0,13.5,8.9,160.0,64.0,150.0,0.7,6.9,12.21,0,0,1,0,3.3000000000000007,374.0,0.42780748548714576,0.1711229941948583,0.4010695176441992,377257.5
85.0,24.9,22.5,26.9,76.8,622.0,35415.0,11.7,6.5,190.0,53.0,238.0,1.0,6.3,19.07,0,0,0,1,4.399999999999999,481.0,0.39501039418916756,0.11018710995803095,0.49480249377379937,414355.5
71.0,23.3,20.1,25.7,85.6,803.0,23261.0,10.0,8.0,175.0,91.0,199.0,3.0,6.1,14.68,0,0,1,0,5.599999999999998,465.0,0.3763440852121633,0.1956989243103249,0.4279569883269742,232610.0
62.0,23.7,22.5,25.2,70.6,864.0,35903.0,10.5,4.1,232.0,75.0,184.0,0.3,6.1,22.69,0,0,0,1,2.6999999999999993,491.0,0.47250509068736235,0.1527494905239318,0.374745416752046,376981.5
63.0,21.8,20.6,25.0,74.6,404.0,39065.0,15.9,8.8,221.0,89.0,239.0,0.7,6.4,13.88,1,0,0,0,4.399999999999999,549.0,0.4025500903414388,0.1621129323094482,0.43533697552761935,621133.5
63.0,27.9,26.5,29.9,67.6,822.0,27894.0,11.6,9.0,170.0,101.0,227.0,0.4,7.1,14.41,0,0,1,0,3.3999999999999986,498.0,0.34136546116191674,0.2028112445726682,0.45582329225738294,323570.39999999997
79.0,27.3,25.3,29.1,83.5,552.0,38068.0,14.2,6.8,171.0,109.0,238.0,0.9,5.9,20.09,0,0,1,0,3.8000000000000007,518.0,0.33011582947854085,0.21042471001848512,0.4594594585724721,540565.6
69.0,19.5,17.6,20.5,86.3,756.0,44693.0,15.8,5.0,205.0,57.0,198.0,2.9,6.2,21.56,0,0,0,1,2.8999999999999986,460.0,0.4456521729442344,0.12391304320888469,0.4304347816729679,706149.4
72.0,28.0,24.7,29.1,79.7,878.0,36810.0,14.4,8.9,245.0,88.0,186.0,0.7,6.5,17.9,1,0,0,0,4.400000000000002,519.0,0.4720616561231953,0.16955683975037217,0.35838150219965026,530064.0
82.0,23.3,21.9,24.3,72.5,1057.0,33250.0,13.2,8.0,247.0,91.0,171.0,0.0,6.8,15.81,0,1,0,0,2.400000000000002,509.0,0.48526522497983254,0.1787819249925699,0.335952848062961,438900.0
68.0,22.1,20.8,23.5,85.1,948.0,42655.0,15.3,8.0,219.0,113.0,176.0,0.5,6.5,19.36,0,0,1,0,2.6999999999999993,508.0,0.4311023613560977,0.22244094444401388,0.3464566922313845,652621.5
60.0,19.1,17.7,21.5,58.0,629.0,37162.0,14.7,4.5,181.0,73.0,214.0,0.8,6.9,20.74,0,0,1,0,3.8000000000000007,468.0,0.3867521359257433,0.15598290564960918,0.4572649562878954,546281.4
65.0,22.7,20.6,24.9,85.4,730.0,38994.0,14.3,4.7,198.0,95.0,236.0,4.6,7.1,16.29,1,0,0,0,4.299999999999997,529.0,0.37429111460436465,0.1795841206435083,0.44612476286176794,557614.2000000001
80.0,22.0,20.9,23.3,70.1,853.0,25159.0,10.0,7.4,178.0,67.0,245.0,1.8,7.0,14.73,1,0,0,0,2.400000000000002,490.0,0.3632653053810912,0.13673469359850063,0.49999999897959185,251590.0
85.0,21.9,20.3,23.0,72.4,597.0,37721.0,15.6,7.0,187.0,64.0,201.0,0.1,6.4,21.15,1,0,0,0,2.6999999999999993,452.0,0.41371681324398935,0.14159292004072363,0.44469026450289767,588447.6
73.0,26.4,24.7,27.5,83.7,623.0,43235.0,15.9,7.0,223.0,106.0,172.0,1.7,5.8,19.27,0,0,0,1,2.8000000000000007,501.0,0.4451097795506791,0.21157684588507616,0.3433133725682368,687436.5
74.0,22.9,19.6,25.1,86.0,725.0,25387.0,12.5,7.7,158.0,96.0,198.0,2.2,5.0,15.16,1,0,0,0,5.5,452.0,0.34955752135053647,0.21238938006108543,0.4380530963759887,317337.5
72.0,28.0,26.7,30.0,77.3,745.0,24501.0,10.0,10.2,178.0,57.0,212.0,1.4,7.8,11.11,0,0,0,1,3.3000000000000007,447.0,0.3982102899368897,0.1275167782382175,0.4742729295877563,245010.0
76.0,26.3,23.0,29.6,79.4,948.0,34829.0,15.7,6.6,157.0,83.0,235.0,1.2,6.8,18.98,1,0,0,0,6.600000000000001,475.0,0.3305263150936288,0.17473684173739612,0.4947368410637119,546815.2999999999
87.0,24.3,22.4,25.8,67.8,697.0,28351.0,10.0,5.0,203.0,118.0,178.0,0.5,5.9,24.78,0,0,1,0,3.400000000000002,499.0,0.40681362643925123,0.23647294541788988,0.3567134261388509,283510.0
72.0,23.4,21.4,24.6,74.6,771.0,25909.0,12.6,11.0,180.0,88.0,245.0,0.1,6.4,9.1,0,1,0,0,3.200000000000003,513.0,0.350877192298485,0.17153996067925933,0.4775828450729379,326453.39999999997
81.0,23.0,21.2,25.5,68.0,842.0,42231.0,13.7,9.0,173.0,74.0,188.0,4.7,6.9,10.9,1,0,0,0,4.300000000000001,435.0,0.39770114851103183,0.1701149421376668,0.4321839070524508,578564.7
63.0,24.5,22.8,25.8,67.8,863.0,43082.0,15.9,6.7,176.0,98.0,178.0,2.8,6.4,17.05,0,0,1,0,3.0,452.0,0.38938053011199,0.21681415881235805,0.3938053088632626,685003.8
87.0,28.0,26.2,29.8,76.3,922.0,45715.0,15.9,7.6,153.0,80.0,237.0,0.6,6.2,18.14,1,0,0,0,3.6000000000000014,470.0,0.3255319142009959,0.170212765595292,0.5042553180760525,726868.5
82.0,25.4,23.8,27.7,69.3,689.0,33060.0,14.3,5.9,174.0,68.0,172.0,0.8,6.8,22.26,0,0,1,0,3.8999999999999986,414.0,0.4202898540572709,0.16425120733272655,0.41545893619454366,472758.0
61.0,27.2,24.6,29.3,84.6,737.0,34618.0,12.5,9.3,184.0,118.0,236.0,2.4,6.7,16.41,0,0,0,1,4.699999999999999,538.0,0.34200743430853636,0.2193308546109092,0.4386617092218184,432725.0
75.0,25.6,22.5,28.8,73.2,720.0,36295.0,13.7,9.3,199.0,110.0,159.0,0.0,6.8,15.87,0,0,1,0,6.300000000000001,468.0,0.425213674305099,0.23504273454050698,0.3397435890176419,497241.5
77.0,27.4,26.0,28.6,81.9,716.0,43455.0,16.0,9.8,215.0,105.0,226.0,0.6,6.0,16.42,0,0,1,0,2.6000000000000014,546.0,0.393772893051698,0.19230769195548042,0.41391941316131975,695280.0
76.0,28.1,26.1,30.2,73.2,909.0,44188.0,15.7,10.9,154.0,51.0,162.0,0.3,6.2,13.93,0,1,0,0,4.099999999999998,367.0,0.4196185274669795,0.13896457727802566,0.4414168925301992,693751.6
72.0,23.6,20.6,24.7,73.2,652.0,32552.0,11.6,5.7,164.0,52.0,197.0,1.5,5.5,19.94,1,0,0,0,4.099999999999998,413.0,0.39709443003124834,0.12590799000990802,0.47699757753753613,377603.2
89.0,26.4,23.4,29.9,85.1,738.0,28929.0,10.0,8.0,232.0,58.0,169.0,1.3,6.6,13.18,1,0,0,0,6.5,459.0,0.505446621992491,0.12636165549812275,0.368191720330737,289290.0
73.0,27.0,24.7,29.4,79.2,577.0,31968.0,13.4,6.9,215.0,117.0,203.0,3.3,5.8,16.63,0,0,1,0,4.699999999999999,535.0,0.40186915812734736,0.21869158837627742,0.37943925162721637,428371.2
83.0,25.5,22.7,27.0,84.0,778.0,23020.0,10.0,5.9,249.0,70.0,153.0,3.6,5.9,22.99,0,1,0,0,4.300000000000001,472.0,0.5275423717636815,0.14830508443155702,0.3241525416861175,230200.0
86.0,29.2,28.0,30.7,68.4,829.0,25572.0,10.9,5.5,223.0,99.0,175.0,0.5,6.5,22.4,0,0,1,0,2.6999999999999993,497.0,0.4486921520147039,0.19919517062536182,0.35211267534786184,278734.8
77.0,25.8,24.6,27.4,76.1,1135.0,23739.0,12.1,7.9,168.0,94.0,208.0,3.9,5.9,13.89,1,0,0,0,2.799999999999997,470.0,0.35744680775011317,0.1999999995744681,0.44255319054775916,287241.89999999997
79.0,23.4,20.4,25.7,83.5,1062.0,32699.0,15.7,5.8,174.0,56.0,240.0,0.5,7.4,16.06,0,0,1,0,5.300000000000001,470.0,0.3702127651697601,0.11914893591670439,0.510638296785876,513374.3
74.0,26.2,24.7,27.9,65.5,932.0,32038.0,10.5,7.1,194.0,56.0,181.0,4.1,7.3,17.25,0,0,0,1,3.1999999999999993,431.0,0.45011600823638975,0.1299303941300919,0.4199535953133327,336399.0
65.0,26.6,25.3,27.7,78.9,988.0,30288.0,10.0,4.8,198.0,84.0,152.0,2.8,6.9,21.32,0,1,0,0,2.3999999999999986,434.0,0.4562211971054811,0.19354838665081017,0.3502304139395613,302880.0
90.0,25.9,23.3,29.0,89.3,917.0,29526.0,12.0,6.7,190.0,66.0,231.0,0.8,6.5,17.03,1,0,0,0,5.699999999999999,487.0,0.39014373636520794,0.13552361368475643,0.47433264789664753,354312.0
62.0,26.3,23.5,28.5,71.2,948.0,24734.0,10.9,7.2,188.0,54.0,157.0,0.6,6.1,14.1,0,1,0,0,5.0,399.0,0.4711779436812583,0.1353383455254678,0.39348370828700824,269600.60000000003
65.0,30.3,27.5,31.5,75.7,1013.0,20773.0,12.0,11.3,173.0,109.0,212.0,0.4,7.7,12.68,0,0,1,0,4.0,494.0,0.3502024284408858,0.22064777283269682,0.42914979670212594,249276.0
62.0,26.2,23.5,29.6,64.6,728.0,23137.0,10.0,6.2,173.0,65.0,196.0,0.3,6.7,19.59,0,1,0,0,6.100000000000001,434.0,0.3986175106022638,0.149769584908365,0.4516129021852237,231370.0
64.0,25.8,23.9,26.9,82.9,889.0,41265.0,14.7,10.5,180.0,102.0,157.0,1.8,6.5,15.95,0,0,1,0,3.0,439.0,0.4100227781092875,0.23234624092859626,0.3576309786842119,606595.5
66.0,23.4,22.3,25.7,68.8,843.0,10569.0,10.0,7.4,161.0,91.0,169.0,0.3,8.0,15.37,1,0,0,0,3.3999999999999986,421.0,0.3824228019419886,0.21615201848895008,0.4014251771937644,105690.0
67.0,26.1,24.3,28.4,68.4,842.0,37916.0,15.9,12.3,216.0,96.0,203.0,0.7,6.6,16.97,1,0,0,0,4.099999999999998,515.0,0.4194174749137525,0.18640776662833444,0.3941747565161655,602864.4
64.0,26.9,25.3,28.8,79.9,790.0,19099.0,10.0,7.2,197.0,80.0,241.0,5.1,6.9,13.94,0,1,0,0,3.5,518.0,0.3803088795746933,0.15444015414200743,0.4652509643527974,190990.0
65.0,23.1,21.7,24.2,73.9,740.0,33160.0,12.7,5.9,198.0,119.0,211.0,0.0,6.8,20.41,1,0,0,0,2.5,528.0,0.37499999928977273,0.22537878745193413,0.39962121136435375,421132.0
84.0,25.2,23.5,27.0,79.2,949.0,23857.0,14.5,6.1,246.0,94.0,167.0,0.0,5.8,18.91,0,0,0,1,3.5,507.0,0.4852070996347,0.18540433888480407,0.32938855950810936,345926.5
66.0,25.3,22.1,28.5,74.5,1051.0,39576.0,16.0,8.0,161.0,97.0,164.0,1.6,6.3,16.59,0,0,0,1,6.399999999999999,422.0,0.3815165867736574,0.2298578193605265,0.3886255914961479,633216.0
73.0,24.7,21.4,27.7,75.9,1197.0,26635.0,10.1,6.8,231.0,58.0,153.0,1.4,7.6,18.31,0,0,1,0,6.300000000000001,442.0,0.522624433206732,0.13122171916013187,0.34615384537069266,269013.5
83.0,26.6,24.8,28.9,76.2,784.0,32088.0,14.0,6.9,176.0,71.0,227.0,3.1,7.6,14.37,0,0,1,0,4.099999999999998,474.0,0.3713080160942869,0.14978902921985437,0.4789029525761541,449232.0
76.0,30.3,29.1,32.0,78.2,951.0,41512.0,15.6,8.0,200.0,113.0,243.0,0.3,7.1,13.11,0,0,0,1,2.8999999999999986,556.0,0.3597122295688629,0.20323740970640752,0.43705035892616845,647587.2
68.0,20.1,19.0,21.3,79.2,1006.0,18870.0,10.0,7.8,153.0,112.0,184.0,3.5,7.2,7.61,0,0,1,0,2.3000000000000007,449.0,0.34075723754842485,0.249443206571396,0.4097995536530077,188700.0
85.0,27.5,25.6,30.3,76.3,595.0,32961.0,10.6,5.7,239.0,59.0,182.0,0.3,6.6,25.71,0,0,1,0,4.699999999999999,480.0,0.4979166656293403,0.12291666641059028,0.37916666587673614,349386.6
65.0,22.9,20.7,24.4,71.3,981.0,34600.0,14.7,7.4,152.0,68.0,226.0,0.0,5.8,17.59,0,0,1,0,3.6999999999999993,446.0,0.3408071741237507,0.15246636737115166,0.5067264562629452,508620.0
63.0,21.2,19.7,22.6,75.2,772.0,38838.0,15.8,5.3,226.0,52.0,200.0,0.8,7.2,24.97,0,1,0,0,2.900000000000002,478.0,0.4728033462912064,0.10878661065107403,0.41841004096566936,613640.4
